"","id","time","study","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
"428",78,1,"XRAY",2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2
"429",84,1,"XRAY",1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,2,2,2,2,2,1,2
"430",114,1,"XRAY",1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1
"431",87,1,"XRAY",2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,2,1,1,1,1,2,1
"432",40,1,"XRAY",2,2,1,1,1,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2
"433",76,1,"XRAY",1,2,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2
"434",129,1,"XRAY",1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1
"435",51,1,"XRAY",1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2
"436",122,1,"XRAY",1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,2
"437",39,1,"XRAY",2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
"438",93,1,"XRAY",1,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1,2,2,1,1,2,1,2,2
"439",35,1,"XRAY",1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2
"440",197,1,"XRAY",1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,2
"441",159,1,"XRAY",1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2
"442",163,1,"XRAY",1,1,2,1,1,2,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,2,1,2,2
"443",185,1,"XRAY",1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,1,2,2,1,2,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,2
"444",150,1,"XRAY",2,2,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2
"445",156,1,"XRAY",1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2
"446",146,1,"XRAY",2,2,1,1,2,1,2,1,2,2,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2
"447",188,1,"XRAY",1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2
"448",194,1,"XRAY",1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1
"449",158,1,"XRAY",1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,1,2,2,1,1,2,1,NA,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,2
"450",151,1,"XRAY",1,2,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1
"451",157,1,"XRAY",1,2,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,2,2
"452",191,1,"XRAY",1,1,1,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2
"453",181,1,"XRAY",1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2
"454",152,1,"XRAY",1,1,2,1,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1
"455",178,1,"XRAY",1,1,1,2,1,1,2,2,2,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2
"456",184,1,"XRAY",1,2,1,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2
"457",169,1,"XRAY",1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,NA,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,2,2
"458",145,1,"XRAY",2,2,2,2,2,1,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,2,2,2,1,1,1,2,NA,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1
"459",196,1,"XRAY",1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,1,2,2,2
"460",179,1,"XRAY",1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1
"461",192,1,"XRAY",1,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,1,2
"462",168,1,"XRAY",1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2
"463",161,1,"XRAY",1,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,2,1
"464",189,1,"XRAY",1,1,2,NA,1,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,NA,1,1,2,NA
"465",186,1,"XRAY",1,2,2,2,1,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2
"466",170,1,"XRAY",2,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,1,1,2
"467",199,1,"XRAY",2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,1,1,1,2,2
"468",195,1,"XRAY",1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,1,1,2
"469",187,1,"XRAY",1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,2,1
"470",165,1,"XRAY",1,2,2,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,1,2,1,1,1,NA,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2
"471",160,1,"XRAY",1,2,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2
"472",147,1,"XRAY",1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2
"473",200,1,"XRAY",1,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,NA,1,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2,1,1,2,2
"474",190,1,"XRAY",1,1,2,2,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2
"475",171,1,"XRAY",1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2
"476",148,1,"XRAY",2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,2,1,2,2,2,2,1,NA,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2
"477",155,1,"XRAY",1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2
"478",177,1,"XRAY",2,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,2,2,2
"479",164,1,"XRAY",1,2,1,2,2,1,1,1,2,1,1,2,1,1,2,NA,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,2,1,2
"480",176,1,"XRAY",1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,1,1,1,1,2,2,1,1,1,2
"481",162,1,"XRAY",2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,2
"482",143,1,"XRAY",1,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2
"483",198,1,"XRAY",1,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,2,2
"484",154,1,"XRAY",1,1,2,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,1,2,2,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2
"485",183,1,"XRAY",1,1,1,2,1,2,1,2,1,2,1,2,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,1
"486",149,1,"XRAY",1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,2,2
"487",180,1,"XRAY",1,1,1,2,2,1,1,2,1,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2
"488",193,1,"XRAY",2,2,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,1,NA,2,2,1,2,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,2
"489",173,1,"XRAY",1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,2,1,2,1,2
"490",172,1,"XRAY",1,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,2,2
"491",182,1,"XRAY",2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2
"492",153,1,"XRAY",1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1
"493",144,1,"XRAY",2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,1
"494",174,1,"XRAY",2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2
"495",1,2,"XRAY",2,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2
"496",22,2,"XRAY",2,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,2,2
"497",18,2,"XRAY",1,2,2,2,1,1,1,2,1,1,2,1,2,1,2,2,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,2,2,2,1,2,1,2,1,2
"498",13,2,"XRAY",1,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,1,1,2,1,2
"499",5,2,"XRAY",1,2,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2
"500",16,2,"XRAY",1,2,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,2
"501",30,2,"XRAY",1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,2,1,2
"502",31,2,"XRAY",1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,1,1,1,2,2,1,1,2,1,2,2
"503",10,2,"XRAY",2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,1,2,2,1,1,2,1,1,2,2,2,1,1,1,1,2
"504",14,2,"XRAY",1,1,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,2
"505",3,2,"XRAY",1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,2,2,1,2,1,2,2,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,2
"506",11,2,"XRAY",1,2,2,1,1,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,2,2
"507",29,2,"XRAY",1,1,1,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2
"508",26,2,"XRAY",1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,1,1,2,1,2,1,2,2,2,1,1,2,2,2,1,1,1,2,2
"509",25,2,"XRAY",1,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1
"510",19,2,"XRAY",1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,NA,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,2,1,1,2,1
"511",24,2,"XRAY",1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,2
"512",20,2,"XRAY",1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2
"513",12,2,"XRAY",2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2
"514",28,2,"XRAY",1,1,1,2,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1,1
"515",9,2,"XRAY",1,2,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2
"516",8,2,"XRAY",1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,1,1,2,2,1,2,2,2,1,1,1,1,2,2,1,2,1,2,2,2
"517",7,2,"XRAY",2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,1,2
"518",15,2,"XRAY",1,2,1,2,1,1,1,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,1,2,2,1,1,2,2,1,2,1,2,2,1
"519",27,2,"XRAY",2,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2
"520",2,2,"XRAY",1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2
"521",23,2,"XRAY",1,1,2,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,1,1,2,1,2
"522",21,2,"XRAY",1,2,1,2,1,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2
"523",17,2,"XRAY",2,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2
"524",6,2,"XRAY",2,1,2,2,1,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,1
"525",90,2,"XRAY",1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,1,1,1,2,2,2
"526",80,2,"XRAY",1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,NA,1,2,1,2,2,1,NA,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,2,NA
"527",46,2,"XRAY",1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2
"528",66,2,"XRAY",1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,1,1,1,1,2,2,1,2,2,1,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,2,2,1,2,2
"529",54,2,"XRAY",1,1,1,1,1,1,2,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1
"530",60,2,"XRAY",1,1,2,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,NA,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,2,2
"531",103,2,"XRAY",1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2
"532",120,2,"XRAY",1,2,2,2,1,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,2,2,1
"533",116,2,"XRAY",1,1,2,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,2
"534",136,2,"XRAY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",68,2,"XRAY",NA,NA,1,1,1,2,1,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,2,1,2
